period_ending,fiscal_period,fiscal_year,current_ratio,quick_ratio,cash_ratio,days_of_sales_outstanding,days_of_inventory_outstanding,operating_cycle,days_of_payables_outstanding,cash_conversion_cycle,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin,effective_tax_rate,return_on_assets,return_on_equity,return_on_capital_employed,net_income_per_ebt,ebt_per_ebit,ebit_per_revenue,debt_ratio,debt_equity_ratio,long_term_debt_to_capitalization,total_debt_to_capitalization,cash_flow_to_debt_ratio,company_equity_multiplier,receivables_turnover,payables_turnover,inventory_turnover,fixed_asset_turnover,asset_turnover,operating_cash_flow_per_share,free_cash_flow_per_share,cash_per_share,payout_ratio,operating_cash_flow_sales_ratio,free_cash_flow_operating_cash_flow_ratio,cash_flow_coverage_ratios,short_term_coverage_ratios,capital_expenditure_coverage_ratio,dividend_paid_and_capex_coverage_ratio,dividend_payout_ratio,price_book_value_ratio,price_to_book_ratio,price_to_sales_ratio,price_earnings_ratio,price_to_free_cash_flows_ratio,price_to_operating_cash_flows_ratio,price_cash_flow_ratio,price_earnings_to_growth_ratio,price_sales_ratio,dividend_yield,enterprise_value_multiple,price_fair_value,interest_coverage,Stock
2021-04-30,FY,2021,2.6499001057703606,2.143025032318721,0.4222587848160771,66.19616827705283,150.17122960984452,216.3673978868973,73.32729180578079,143.04010608111656,0.6519241624331773,0.1488860112228973,0.1293289504266693,0.1197330411395557,0.0680359435173299,0.0387396194793893,0.0701174457493972,0.0530186582164731,0.9258023106546855,0.8686440677966102,0.1488860112228973,0.2834996723354425,0.5131251458349537,0.3384955752212389,0.3391161314365755,0.2364621622645799,1.8099673329703665,5.513914317099964,4.977682811016145,2.4305587757941107,5.768435165677073,0.3235499500445838,4.639750167298684,3.6322403152650753,8.042977173024017,0.8652246256239601,0.2071919513895806,0.7828525641025641,0.2364621622645799,3120.0,4.605166051660516,1.3944134078212291,0.8652246256239601,3.423705141168235,3.423705141168235,5.846342862834943,48.82814975041597,36.04387062436028,28.21703653846154,28.21703653846154,-1.9586122989773604,5.846342862834943,0.0177197913508199,24.276160644531245,3.423705141168235,4.847567567567568,MDT
2020-04-24,FY,2020,2.125313524985529,1.7173451668917614,0.3993825969515724,58.6388475772144,163.7929753820034,222.4318229592178,77.30687606112055,145.12494689809728,0.674056652716771,0.1657040085774565,0.140248331200498,0.165634835541106,-0.1852034525277435,0.0528068453726471,0.0943887104085775,0.0596466765434558,1.1810110974106045,0.8463786265915257,0.1657040085774565,0.2734289715400986,0.4887360309044681,0.3022293125025786,0.3282892472264146,0.2917288381659071,1.7874332341289394,6.22454251883746,4.721442885771543,2.2284227949869946,5.988608119304059,0.3188148507536746,5.395688819273514,4.490937569926158,8.165883493697322,0.6043015243265818,0.2501988724795075,0.8323196018800111,0.2917288381659071,2.61060988812703,5.963726298433635,1.761383004626248,0.6043015243265818,2.6239531308512523,2.6239531308512523,4.604555390308858,27.79943829609521,22.11119581464873,18.4035816975394,18.4035816975394,7.356159056812875,4.604555390308858,0.0217379041220219,19.653483706070286,2.6239531308512523,4.387362637362638,MDT
2024-03-31,FY,2023,2.648575305291723,1.9718453188602445,0.9082428765264586,16.44766201008925,442.6595744680851,459.1072364781743,42.26899696048632,416.838239517688,0.6808304229724486,0.2325378346915017,0.2257954986418316,0.1145712068296468,0.1798066595059076,0.0553407839553899,0.1151016032357097,0.155200880572372,0.5074113856068744,0.9710054234459742,0.2325378346915017,0.3834258803683137,0.7974757565420788,0.225418034952629,0.4436642628639592,0.2869538649556981,2.0798694020759223,22.19160387513456,8.63517060367454,0.8245614035087719,2.7237415774871185,0.4830252337105503,8.147120055517002,6.375780707841777,33.82026370575989,0.8772226926333616,0.2277842452464105,0.7825809199318569,0.2869538649556981,0.7733860342555995,4.599412340842312,1.5182670546395085,0.8772226926333616,3.936187035329661,3.936187035329661,3.918048804423748,34.197499640982215,21.979454191020405,17.200701480408856,17.200701480408856,0.6200546645430722,3.918048804423748,0.0256516617250607,13.233730539274228,3.936187035329661,10.797297297297296,CFRUY
2023-03-31,FY,2022,2.4673383165420866,1.890802729931752,0.8885277868053298,15.585626221620808,415.27016193682863,430.8557881584495,43.071989738656406,387.783798419793,0.6874154262516915,0.2549491304565729,0.238460381897459,0.1966120382899814,0.1780159730979403,0.0959473671338078,0.2069201962128804,0.1779978305748976,0.8245060949978983,0.935325339099666,0.2549491304565729,0.3843030792183334,0.8287884382087662,0.2389916910849757,0.4531898938624827,0.2858142938967734,2.156601086555198,23.419014084507044,8.474184782608695,0.878945885005637,2.888390272148234,0.488003521901827,7.892794376098418,6.38664323374341,32.22671353251318,0.4718327810349222,0.2250789354984212,0.8091739033622801,0.2858142938967734,0.7697977374014399,5.240373395565928,1.6584194977843427,0.4718327810349222,4.410734998153911,4.410734998153911,4.19100510349321,21.316116449146065,23.011316684094663,18.62015694277444,18.62015694277444,0.3560948135496881,4.19100510349321,0.022135025494,15.416833768747823,4.410734998153911,17.663194444444443,CFRUY
2022-03-31,FY,2021,2.4159132007233275,1.740268392500238,0.9400399733510992,15.974743252925723,465.0278176597272,481.00256091265294,60.72415649676956,420.27840441588336,0.6673035586338667,0.2259374253642226,0.1757224743252925,0.1238356818724623,0.1678559293238192,0.0518681538538488,0.1046734632078328,0.1283625631805692,0.7047230716955487,0.7777484143763214,0.2259374253642226,0.3763317161006352,0.7594630059553851,0.2308826954429004,0.4316447708106247,0.3082137161084529,2.0180680327041487,22.84856753069577,6.010787486515642,0.7848992815889562,2.5414264036418817,0.4188465963087081,8.18422445738486,6.853714487383095,29.131815775542616,0.5019286403085824,0.2769285884881777,0.8374299266925399,0.3082137161084529,0.8734463276836159,6.151193633952254,2.583844011142061,0.5019286403085824,3.3016810326032098,3.3016810326032098,3.90610866849773,31.5426750144648,16.843333671472706,14.10511168175938,14.10511168175938,0.3609360822550698,3.90610866849773,0.0159126846432145,15.73222821038556,3.3016810326032098,20.127659574468087,CFRUY
2021-03-31,FY,2020,2.606440511307768,1.829768928220256,0.968166175024582,17.71682897139379,436.32898221717744,454.0458111885712,46.60896708286039,407.43684410571086,0.597839318320146,0.1130553864881314,0.1152617163724893,0.0989805234327449,0.1491749174917492,0.036794026980401,0.0731968043209182,0.0545861954964552,0.8587458745874588,1.0195154777927322,0.1130553864881314,0.3844282926553353,0.7647687633622144,0.2503901142929442,0.433353524404629,0.236739498271169,1.9893664903792057,20.601880877742943,7.831111111111111,0.83652476657699,2.21952043228639,0.3717299697389632,5.693559801840057,5.010615711252654,23.75619249823072,0.4066102997694081,0.2448265368228849,0.8800497203231821,0.236739498271169,0.7854527703197461,8.336787564766839,3.5169398907103826,0.4066102997694081,2.6058630904017104,2.6058630904017104,3.523783518624468,35.6007767631053,16.354735370338982,14.392980288626475,14.392980288626475,0.903712025524981,3.523783518624468,0.0114213884285467,23.9781615524424,2.6058630904017104,8.209944751381215,CFRUY
2020-03-31,FY,2019,2.859744680851064,1.726468085106383,0.7594893617021277,12.894718359320128,431.49325284090907,444.3879712002292,38.88494318181818,405.503028018411,0.6044388256777637,0.1097766540244416,0.0841410310436859,0.0655288664138221,0.2228714524207011,0.0306293293063261,0.0544467787114845,0.0635727649882046,0.7787979966611018,0.7664747280870121,0.1097766540244416,0.3208364794327172,0.5703197945845004,0.1873666239863423,0.3631870377940466,0.2425048603294791,1.7776027077497665,28.306163021868787,9.386666666666668,0.8458996695704416,2.397777029302796,0.4674173533370539,4.1946902654867255,3.185840707964602,15.617699115044248,1.090032154340836,0.1664559629161399,0.759493670886076,0.2425048603294791,0.9564164648910412,4.157894736842105,1.4933837429111532,1.090032154340836,1.6495742769607842,1.6495742769607842,1.9853283333333327,30.297004083601287,15.703947116666669,11.927048443037975,11.927048443037975,-0.4553787504029096,1.9853283333333327,0.0359782159098309,14.798635879241957,1.6495742769607842,8.140625,CFRUY
2023-12-31,FY,2023,0.628889008504683,0.481860264829368,0.2780708364732479,27.1506399461098,72.7841655716163,99.9348055177261,236.20546795152572,-136.27066243379966,0.5386325362074773,0.2351970360390703,0.1536544291007073,0.0899461098012798,0.2448487505480052,0.0243503236983678,0.065255107027661,0.0766587625697097,0.5853792196405085,0.6533008735500502,0.2351970360390703,0.3563782255858485,0.9550386081516958,0.4681222991194723,0.4885011498850115,0.1696985978917204,2.6798455673932167,13.443513697079466,1.5452648203508377,5.014827018121912,2.2141845029457827,0.2707212546731102,6.457404981066175,4.19962553876049,5.062235536985085,0.564126568058416,0.2233917143819467,0.6503580851865812,0.1696985978917204,4.018479248712511,2.8600689952565763,1.733760292772187,0.564126568058416,1.6182509983370388,1.6182509983370388,2.2305592406852464,24.798840612598752,15.35303207510026,9.98496854217037,9.98496854217037,-1.901244446965904,2.2305592406852464,0.0227481024968489,10.470312494740444,1.6182509983370388,3.040052242054854,BUD
2022-12-31,FY,2022,0.6743448797370794,0.484570863508129,0.2879329901404764,23.41492749108781,90.5388709370842,113.953798428172,257.93518342520434,-143.98138499703228,0.5447859343093483,0.251220018689648,0.1648150070951441,0.1032949157235316,0.2024359512809743,0.0280309754253485,0.0813237417913294,0.0813004032258064,0.6267324653506929,0.6560584142729214,0.251220018689648,0.3756451256909126,1.0898253358402137,0.5117054186208961,0.5214911108358488,0.1662437024165218,2.9012098422300334,15.58834637172916,1.4150841895744797,4.031417624521072,2.166622923774886,0.2713683943590538,6.606060606060606,4.042722305017387,4.96621957277695,0.4091137543977216,0.2301249437580036,0.6119717250714393,0.1662437024165218,17.158709677419356,2.5771317829457363,1.7492765061825837,0.4091137543977216,1.6511855828414943,1.6511855828414943,2.097285145353546,20.303856493449487,14.892322365372326,9.11368020825688,9.11368020825688,0.716787661056626,2.097285145353546,0.0201495590027299,10.043828795452876,1.6511855828414943,3.2673869007427414,BUD
2021-12-31,FY,2021,0.7005909197285279,0.5460156798502224,0.3515972384741399,23.95514142604596,83.50261938779929,107.45776081384524,281.44997185781705,-173.9922110439718,0.57467221567472,0.2545668827342369,0.1558448733058338,0.0859973482616381,0.2776793099373744,0.02145873444012,0.0680073978068706,0.0753585582442502,0.5518137776202292,0.6121961805555556,0.2545668827342369,0.40817545617042,1.29359681952555,0.5546988483087778,0.5640035809751173,0.1665991219182708,3.1692175508599223,15.236812570145904,1.29685569904548,4.37112036336109,2.035611200659744,0.2495278618921365,7.373692077727952,4.563527653213752,6.174887892376682,0.5062098501070664,0.2725213612256923,0.6188931684573282,0.1665991219182708,13.308453237410072,2.623936170212766,1.8489505247376312,0.5062098501070664,1.7690051830835325,1.7690051830835325,2.2369589149448124,26.01195223065591,13.26299999095568,8.208380087652078,8.208380087652078,0.0086633447714854,2.2369589149448124,0.0194606635295324,10.275525569630672,1.7690051830835325,2.641192204814673,BUD
2020-12-31,FY,2020,0.8197020276953512,0.6839762611275965,0.4688427299703264,26.47906401313965,81.62957115208312,108.10863516522276,295.54701028827543,-187.43837512305265,0.5811949403809645,0.1664426953349971,0.0443676542735863,0.0031569292463897,0.928846153846154,0.0006536813744975,0.0021757026931671,0.040209628049346,0.0711538461538461,0.2665641419966679,0.1664426953349971,0.4353385451172651,1.448973891567682,0.5792286518417715,0.5916657162237603,0.1424034900826865,3.328384099729507,13.784475154366362,1.234998112970185,4.471418811204737,1.7745183390741512,0.2070624089042003,7.125969233290728,4.66163077088027,7.901723079719071,12.16216216216216,0.299396343934643,0.6541749786263893,0.1424034900826865,4.753132407720962,2.8916357643180883,2.1094078749624288,12.16216216216216,2.01653904241201,2.01653904241201,2.9259839129078857,926.8449447367202,14.939343478657657,9.77294470084316,9.77294470084316,-9.421601453681374,2.9259839129078857,0.0131221109110294,13.026046880117796,2.01653904241201,1.561536922153292,BUD
2019-12-31,FY,2019,0.8270141499956948,0.7029648976780231,0.2077437501793863,29.05826597106767,77.47421667812593,106.5324826491936,284.5859935173362,-178.05351086814267,0.6108849777370101,0.3076305681362151,0.2441476045787231,0.1752565499054061,0.2180651221039449,0.0387537608600114,0.1211140751696996,0.0797692845144122,0.7178303068252975,0.7936389613616598,0.3076305681362151,0.4354188499374598,1.3607802223924357,0.5587141741552735,0.5764112260367078,0.1300065022660882,3.1252212038773406,12.560969755160826,1.282564877802973,4.7112447940768165,1.8998329944815568,0.2211258916196207,6.752016129032258,4.144153225806452,3.694556451612903,0.5468324064987461,0.2559957193907776,0.6137653030755449,0.1300065022660882,2.584104938271605,2.589099342868187,1.3147512022769654,0.5468324064987461,2.1379404516612834,2.1379404516612834,3.093678971138292,17.652287305713195,19.68975028955189,12.084885553948618,12.084885553948618,0.1618736719735525,3.093678971138292,0.0309779915219124,11.541726469328422,2.1379404516612834,3.289333878218226,BUD
2024-12-31,FY,2024,1.2905806664467172,1.1413724843286044,0.4624711316397228,42.90687057749372,32.9944533280032,75.90132390549692,110.23685788526883,-34.335533979771924,0.6486225484171159,0.4949695362843046,0.2400575913472512,0.1623268308956508,0.3238004681100058,0.0752972796872454,6.538189533239038,0.2547534702139965,0.6761995318899942,0.4849946789641717,0.4949695362843046,0.1981104414399739,17.202263083451204,0.9412180419871128,0.9450617763617996,0.8273310310804144,86.83168316831683,8.506796116504855,3.3110522832561218,11.062465450525153,0.6035970155580991,0.4638621925395015,17.069860550334205,6.790961218742578,5.186102534523123,0.3943753380205516,0.3533439853914631,0.3978334327171536,0.8273310310804144,27.08479138627187,1.6606700775705563,1.2765795483379854,0.3943753380205516,82.68281216407355,82.68281216407355,2.052806637051604,12.646132655489454,14.603234624031977,5.809654959252634,5.809654959252634,-0.9412039714085598,2.052806637051604,0.0311854500315842,5.6385838696266735,82.68281216407355,36.00255427841635,COP
2023-12-31,FY,2023,1.4322838580709645,1.2925537231384308,0.5632183908045977,34.53120409256667,17.199339355534583,51.73054344810125,62.953518942968856,-11.222975494867605,0.4872539361573426,0.4672404555745666,0.2815022208395983,0.1893676224054198,0.3272961689587426,0.1142258454609899,0.222346232675176,0.3146568279425971,0.6727038310412574,0.6024782689106714,0.4672404555745666,0.2046828739418706,0.3984252927210374,0.2567718388030888,0.284909958933728,1.016858510746664,1.9465492400413968,10.570149799050055,5.797928473715068,21.221745350500715,0.8179967484272284,0.603196280388641,16.59936296359115,7.247515499805862,5.492381254068777,0.5095372821027654,0.3450510706693628,0.4366140746306035,1.016858510746664,25.49808429118774,1.7749822190611664,1.186204028281148,0.5095372821027654,2.832930964305282,2.832930964305282,2.4127478783636644,12.7410792178516,16.015143396810828,6.99243701427498,6.99243701427498,-0.3362357006588274,2.4127478783636644,0.0399916893530376,5.957530349067215,2.832930964305282,25.43273753527752,COP
2022-12-31,FY,2022,1.4594068654160504,1.36452089982097,0.5026854518564645,32.959461869697044,9.17751284008168,42.13697470977873,46.3995173366886,-4.26254262690987,0.3823604351924988,0.3579127067036971,0.3596198435549214,0.2379799729915662,0.3382457134759813,0.1990855705592087,0.3891423452700873,0.3469165987503396,0.6617542865240187,1.004769701715669,0.3579127067036971,0.1773758646047597,0.3467074974480761,0.2403747250486604,0.2574482566593447,1.7012557832121613,1.9546486677915964,11.07420993227991,7.866461139055655,39.77112387202625,1.2100946566768416,0.836564388408701,22.22400135632812,14.25007927612266,7.254942591528601,0.3065310492505353,0.3607154686982444,0.641202232111323,1.7012557832121613,212.8872180451128,2.787085343045576,1.7824362606232294,0.3065310492505353,3.131789763139804,3.131789763139804,1.9152458022269216,8.047928479657388,8.280655687138529,5.309574909938546,5.309574909938546,0.0576201452182043,1.9152458022269216,0.0380881925113212,4.323546314003286,3.131789763139804,26.629383886255923,COP
2021-12-31,FY,2021,1.3351634639381085,1.2346726561850097,0.4182680309458447,53.12363620494021,14.19575016097875,67.31938636591896,59.05103026400515,8.268356101913803,0.3222484070873702,0.3055773762765121,0.2773850048005586,0.1762896046085362,0.3644587791063562,0.0891121871587562,0.177928027132978,0.1780773143438453,0.6355412208936438,0.9077406455298486,0.3055773762765121,0.2198740362449123,0.4390168700171784,0.281084247692332,0.3050811141720232,0.8526136249623758,1.996674448310796,6.8707646176911545,6.181094527363184,25.71192052980133,0.7060128483616028,0.5054874753201487,12.834977352261074,8.814418431136223,4.977367364600656,0.2919915831167223,0.3708649733787204,0.6867498234878795,0.8526136249623758,18.473913043478262,3.192336589030804,2.2121567096186388,0.2919915831167223,2.105015260538255,2.105015260538255,2.0856315553809903,11.830712083178613,8.188855630568884,5.623695158860909,5.623695158860909,-0.0339994763138076,2.0856315553809903,0.0246808121999594,5.238801466097677,2.105015260538255,12.436944937833037,COP
2020-12-31,FY,2020,2.248602310846068,2.0618710398807307,0.5573984345881476,53.51416098807496,20.38287911720448,73.89704010527944,47.78381541548236,26.11322468979709,0.044772146507666,-0.1006175468483816,-0.1671635434412265,-0.1413436967632027,0.1544585987261146,-0.0423999488964834,-0.0889477034406512,-0.0330119471808845,0.8455414012738853,1.6613756613756614,-0.1006175468483816,0.245440608131847,0.5148916211598379,0.3196964171756769,0.339886770755009,0.3124471338408484,2.0978257228047843,6.820624546114742,7.638569604086846,17.907185628742514,0.4708595492943624,0.2999776422115047,4.454421491053124,0.080702763373932,7.287366770869085,-0.6896421845574388,0.2556431005110732,0.0181174510620574,0.3124471338408484,10.647450110864744,1.0184517497348886,0.7335777574091048,-0.6896421845574388,1.4442835505377063,1.4442835505377063,2.2950606739778534,-16.237446214689264,495.5220655172414,8.977596772178261,8.977596772178261,0.117442946187235,2.2950606739778534,0.0424723306509586,12.270769504643964,1.4442835505377063,-1.7863894139886578,COP
2024-12-31,FY,2024,1.1331591351572907,1.1331591351572907,0.1228609488677118,106.7928694087824,,106.7928694087824,,106.7928694087824,1.0,0.2378362907842015,0.2240575680758852,0.1659988551803091,0.2487226277372262,0.071882579982649,0.2999630587366088,0.1573735898060222,0.7408759124087592,0.9420663572288122,0.2378362907842015,0.3870682176307076,1.6152198005171776,0.6082829276763233,0.6176229623979433,0.1967798005671942,4.172958995197636,3.417831190609279,,,10.376750106067034,0.433030576654096,8.74390243902439,8.101626016260163,4.873983739837398,0.3726600985221674,0.1758933682230763,0.9265457926545791,0.1967798005671942,5.097156398104265,13.613924050632912,2.3521049753963914,0.3726600985221674,7.721146656815662,7.721146656815662,4.272864502412299,25.740325123152708,26.218193677872552,24.292357043235704,24.292357043235704,3.0096380143993944,4.272864502412299,0.0144776764372323,17.89917990181923,7.721146656815662,8.31,MMC
2023-12-31,FY,2023,1.0986612781005305,1.0986612781005305,0.1696387976761808,103.03351513019,,103.03351513019,94.82365066035575,8.209864469834258,0.4238652357494722,0.2323187895847994,0.2210591133004926,0.1652005629838142,0.243533625149224,0.0782011242973141,0.308096136494135,0.1870727820081459,0.7473139673696777,0.951533510034078,0.2323187895847994,0.321382469290027,1.2661799688294644,0.4927813605159143,0.5587287798168459,0.2758486654573723,3.939791649577557,3.542536615768152,3.849250661181311,,9.38340899711102,0.4733708099104726,8.619433198380566,7.777327935222672,6.797570850202429,0.345580404685836,0.1872800844475721,0.9023015500234852,0.2758486654573723,2.2050750906266186,10.235576923076923,2.484247374562427,0.345580404685836,7.6776458042818465,7.6776458042818465,4.1167390921886,24.91964323748669,24.36183758459136,21.981723813997185,21.981723813997185,1.0218726186647231,4.1167390921886,0.0138677910190134,16.72885546936837,7.6776458042818465,9.13840830449827,MMC
2022-12-31,FY,2022,1.1571388733965422,1.1571388733965422,0.2010596765197992,103.08783783783784,,103.08783783783784,90.50161544196835,12.586222395869484,0.4174227799227799,0.2065637065637065,0.197007722007722,0.1472007722007722,0.2437530622243998,0.0911699647276857,0.283747325332589,0.1628490982421429,0.7471827535521803,0.9537383177570092,0.2065637065637065,0.4027022179709452,1.2533258907805378,0.5108755005460502,0.5562115519590438,0.2572001187648456,3.112289515303749,3.54066985645933,4.033077180086869,,8.516235100698726,0.6193579243139834,6.943887775551103,6.002004008016032,2.8897795591182365,0.3731147540983606,0.1672297297297297,0.8643578643578643,0.2572001187648456,12.92910447761194,7.372340425531915,2.154850746268657,0.3731147540983606,7.682065308400781,7.682065308400781,3.985256756756757,27.073613114754096,27.57079131886477,23.8310303030303,23.8310303030303,-18.650711256830583,3.985256756756757,0.0137814909490239,16.626453427065027,7.682065308400781,9.125799573560768,MMC
2021-12-31,FY,2021,1.2419597234746018,1.2419597234746018,0.2633002705139765,102.87033299697276,,102.87033299697276,101.11378555798689,1.7565474389858764,0.4235620585267406,0.2175580221997982,0.2123107971745711,0.1585771947527749,0.245722433460076,0.091398162149587,0.2800748529673855,0.1554770318021201,0.7469106463878327,0.9758812615955472,0.2175580221997982,0.3827497964406188,1.1728747103903048,0.4934777702550214,0.5397801837270341,0.2671326546117611,3.0643379076813404,3.548156104547082,3.609794628751975,,7.300184162062615,0.5763638478539025,6.93491124260355,6.134122287968442,3.455621301775148,0.3264397072860324,0.1773965691220989,0.8845278725824801,0.2671326546117611,10.074498567335244,8.660098522167488,2.4553072625698324,0.3264397072860324,7.853033327392621,7.853033327392621,4.446354187689203,28.03905186127903,28.33657234726688,25.06448805460751,25.06448805460751,0.5026821009364438,4.446354187689203,0.011642323317531,18.100880160029096,7.853033327392621,9.711711711711713,MMC
2020-12-31,FY,2020,1.245358293693417,1.245358293693417,0.3205462636182292,112.8651881096145,,112.8651881096145,91.2409912133478,21.62419689626668,0.4119252206223873,0.1780074314909428,0.162157454714352,0.117045982350209,0.267454350161117,0.0610354223433242,0.2177105831533477,0.1156413834722588,0.7218045112781954,0.910958904109589,0.1780074314909428,0.4111111111111111,1.466414686825054,0.5382927802153968,0.5945531765839135,0.2490610501509684,3.5669546436285096,3.233946676680436,4.0003949447077405,,6.263272727272727,0.5214653345443536,6.683794466403162,5.996047430830039,-12.83794466403162,0.4677579365079365,0.1963539247561542,0.8971023063276168,0.2490610501509684,3.937136204889406,9.718390804597702,2.619674670797832,0.4677579365079365,6.393304535637149,6.393304535637149,3.4371806781235485,29.366071428571427,19.51285431773237,17.505026611472502,17.505026611472502,1.8707275132275123,3.4371806781235485,0.0159285159285159,17.394685039370078,6.393304535637149,5.953398058252427,MMC
2024-03-31,FY,2023,1.2190473909965436,0.9044996460250696,0.1468719027193603,112.22758892334816,77.1533201177786,189.3809090411268,68.60303088351165,120.77787815761512,0.2654088165385853,0.0776891832385692,0.0848828355149847,0.0606345174430007,0.2410423334435293,0.0482679234031383,0.1034233011700289,0.1018800639035171,0.7143319032067048,1.0925952877419902,0.0776891832385692,0.0965546664327578,0.2068869270062178,0.1433838448615541,0.1714219637123901,0.8106730213504494,2.142692162375158,3.252319714801111,5.320464639817039,4.730839832204347,7.962335555661043,0.7960469620049743,205.81035821782604,122.94830922010846,223.0294941056925,0.2446922847417172,0.0983287003135871,0.5973864011741438,0.8106730213504494,4.245702644765282,2.483771047267912,1.806673616776962,0.2446922847417172,2.182338494082355,2.182338494082355,1.2794509553357298,21.101033030212104,21.78151140904024,13.011978712780104,13.011978712780104,-2.888942432166339,1.2794509553357298,0.011596223009147,9.584342035285792,2.182338494082355,10.657003468599306,HTHIY
2023-03-31,FY,2022,1.1475669247168796,0.828919754603887,0.1612958361094023,96.43927847699922,73.34643544611413,169.78571392311335,68.99378154196324,100.7919323811501,0.2471326100641935,0.0865952587731995,0.075357016491823,0.0596558268197754,0.1415915928734065,0.0519240463518766,0.1313257482418052,0.1284561260196672,0.7916426312637886,0.8702210439625749,0.0865952587731995,0.1770478123514668,0.4477874523504032,0.2074556844326582,0.3092908780383784,0.3736624335621872,2.5291894116233253,3.784764939806685,5.290331850820506,4.9763836208258105,6.398903597885527,0.8703935410826328,174.2680292008634,87.75298011715392,248.6816966366156,0.1987370671859305,0.0760071315991416,0.5035518018971157,0.3736624335621872,0.8994400284499043,2.014308852003848,1.532728553160733,0.1987370671859305,1.3925840898077102,1.3925840898077102,0.6325930474850913,10.604044587232025,16.52821360669068,8.322811743789515,8.322811743789515,0.7923504850917491,0.6325930474850913,0.0187416287767427,5.626852888220482,1.3925840898077102,18.36290998382476,HTHIY
2022-03-31,FY,2021,1.1273243246659672,0.7784331437329199,0.1654964259029536,105.90029550098484,96.74143759243633,202.6417330934212,83.10960603198995,119.53212706143124,0.2492664596250297,0.0719205674024185,0.0817696584826182,0.0568429248401448,0.2007177127552473,0.0420140353535142,0.1343832424808307,0.0918954230792403,0.6951591323110137,1.1369440124838128,0.0719205674024185,0.2251457461536279,0.7201359056399183,0.2638474224615722,0.418650586432597,0.2334538646347984,3.198532141702266,3.446638163503572,4.3917907619428105,3.772943725911072,4.140787389250317,0.7391251500809864,150.86514518978043,59.95435677435346,278.01491778244554,0.1904965122457024,0.0711126451858532,0.3974036328864034,0.2334538646347984,0.4647728770477868,1.6594856102268671,1.324736393168908,0.1904965122457024,1.3740093701408804,1.3740093701408804,0.5811938297865811,10.22455884212556,20.5656447060314,8.172861918827909,8.172861918827909,0.6348382803469005,0.5811938297865811,0.018631269591882,5.946090533384326,1.3740093701408804,27.23113242345998,HTHIY
2021-03-31,FY,2020,1.292884599069379,0.9332108602915424,0.2209922709286415,114.33856451384526,92.36292239385726,206.70148690770253,84.68511254398223,122.0163743637203,0.2514900570453452,0.0567268738151829,0.0967377751627985,0.0574638259926802,0.3851615798816498,0.0423200220233896,0.1422812978123399,0.0682449358958191,0.5940164108175449,1.7053253362413667,0.0567268738151829,0.2022598272331564,0.6800041526001119,0.3261437534966248,0.4047633760593281,0.3308344693070199,3.3620326977548163,3.1922737665278467,4.310084606788861,3.9518022009259735,3.6237465684359615,0.73646370203022,163.96923752380033,86.8675499168646,277.8631570594545,0.1926006702378128,0.0908592268978723,0.5297795563893848,0.3308344693070199,1.1477525480191078,2.126662108353779,1.6891020453364456,0.1926006702378128,1.373116027143255,1.373116027143255,0.5545669154324865,9.650713398427872,11.52098799790948,6.103583910699912,6.103583910699912,0.02089539185927,0.5545669154324865,0.0199571432998091,4.713862895960364,1.373116027143255,21.73939766441303,HTHIY
2020-03-31,FY,2019,1.3976266333938536,1.0202170911754007,0.2175977143334714,94.09719144960064,80.39244117653955,174.48963262614018,72.50295963901236,101.98667298712782,0.270365791467645,0.0754948266066616,0.0205614910833631,0.0099912595299125,0.2842767435152107,0.0088212774900829,0.0277203759763492,0.1068086752366464,0.4859209621230612,0.2723562925773891,0.0754948266066616,0.1495498375088783,0.4699520820661864,0.2530445660169702,0.319705715444557,0.3777132229256815,3.142444618425525,3.878968058207109,5.034277246298797,4.540227845531773,4.04896248160195,0.8828994446268867,116.02254755696733,28.88442671155449,225.93122065645613,1.046840038357916,0.0639789179359624,0.2489552877415674,0.3777132229256815,1.3531142953635356,1.3314786505758696,1.0934645937911205,1.046840038357916,0.9617180037553332,0.9617180037553332,0.346632173326476,34.693541118484866,21.76259221889089,5.417912407856379,5.417912407856379,-0.5801153117306566,0.346632173326476,0.0301739172367203,5.823138055278079,0.9617180037553332,27.59685623749166,HTHIY
2024-05-31,FY,2024,2.3961106391012934,1.6863022750873218,0.9308033607099028,31.4601261633114,96.3805092186128,127.84063538192424,36.54486391571554,91.29577146620868,0.445601806783225,0.1302519372298586,0.1304466336980647,0.110976986877458,0.1492537313432835,0.1495670427709262,0.395010395010395,0.2431224334048043,0.8507462686567164,1.001494768310912,0.1302519372298586,0.3136184728417738,0.8282744282744283,0.4204586529579501,0.4530361610188765,0.6215696117804551,2.641025641025641,11.601987802123334,9.987723605752368,3.787072749035776,6.6548328582534335,1.347730254526371,4.895229309435951,4.360173958882446,7.631787032156036,0.3805263157894736,0.1446400062302869,0.8906986135415265,0.6215696117804551,5.00944032366824,9.149014778325125,2.492116739349212,0.3805263157894736,9.996388080388082,9.996388080388082,2.808455278221253,25.306645614035087,21.799588937585007,19.416863642482166,19.416863642482166,1.6888312481203016,2.808455278221253,0.0150366161360569,20.45281341719077,9.996388080388082,,NKE
